,Temperature (K),Luminosity (L/Lo),Radius (R/Ro),Distance (ly)
343,-0.3041226067788828,-0.46530807917510153,-0.39968299418704156,-0.5151103389886726
344,-0.17854273657525402,-0.4650410894362842,-0.3980217127479954,-0.5004888535739183
345,-0.5932383047322735,-0.4654731038137205,-0.4025708352714675,-0.538842114105915
346,-0.1816682086992517,-0.4651252141114165,-0.3985606140303725,-0.4992790247198964
347,-0.33633198698556166,-0.21659543814118687,-0.07502772863435417,0.02626968572270079
348,-0.30805602862731446,-0.4652286968469315,-0.39894579496290405,-0.5144536739143198
349,-0.05404321439223359,-0.46460228597063613,-0.39542628690299414,-0.5003436288841808
350,0.03813414398339015,-0.46415191457054417,-0.3952954384597445,-0.4497091747338173
351,1.594167394886061,-0.3139301019533221,-0.38016069656591434,-0.10312342358980528
352,2.2153381582624454,0.8070231129354111,-0.2553939838952315,3.149189941153337
353,1.905139044193857,0.7192207132131636,-0.3645023585763942,0.09982581063821627
354,-0.6345515916362022,-0.46353191014721773,-0.35071750748321595,-0.46707325972177277
355,-0.1830152134185103,4.178753898870755,0.5426398638474424,4.258910327509997
356,-0.7178017164829924,-0.4614832183156271,-0.28756112670855627,-0.47814690565154516
357,1.9040881416976239,0.7192793814134392,-0.36501447440438056,0.09990801423070318
358,-0.05194071716635416,-0.4644643069494957,-0.3958314627899894,-0.5000812756708188
359,-0.6393849144953949,-0.46367841465523824,-0.3503920572859094,-0.4664350630722415
360,1.5996894670079485,-0.31387479333650786,-0.3797483467786547,-0.10315274098314774
361,2.213434832771787,0.8070457065809258,-0.25538928397438543,3.149095669272474
362,-0.7263665442108499,-0.46137082559166315,-0.2876773663036233,-0.478811441649318
363,0.30938948884773076,-0.45869366266089995,-0.3918780384401606,-0.39932720827732
364,-0.3062827377929594,-0.46516161557434915,-0.3989115935426513,-0.5156500868807745
365,0.6323093572620494,-0.39084749721186196,-0.36356153453391765,-0.27971159787704764
366,-0.6398184966456671,-0.46360068488913914,-0.3506143898589872,-0.4662244324380209
367,-0.8161477642056695,2.520013893379102,3.7426221077748862,0.640669781787992
368,-0.5295321739923984,-0.4653622544965154,-0.4007797322789243,-0.5376750416031033
369,-0.8249663332116146,2.5200711868184538,3.7425962033553004,0.6415344173764785
370,-0.8966127222188454,-0.25932683020589864,1.324431824458558,0.2259803711383341
371,2.220598311412367,0.8068674003149598,-0.255107959506045,3.1501172502979284
372,-0.17526535397990184,-0.46503595004995235,-0.39821492260830266,-0.5002101141241296
373,-0.30290888737243293,-0.46525972281199324,-0.39921251918089523,-0.5153434177861096
374,-0.04597785572063082,-0.46452744235199533,-0.39588894103606964,-0.5006485180814523
375,-0.4322674240936093,-0.4652285530316801,-0.3970178620091328,-0.5249879505514262
376,2.2851723787806417,0.12686988398660579,-0.3671865752830223,0.04629175582594207
377,-0.8200203472412367,-0.22846632885617071,2.7745470292940504,0.46955601191170965
378,-0.643216303415998,-0.4636989282395417,-0.3505605018368265,-0.4658758729947887
379,-0.005726482925415002,-0.46480080853490346,-0.39857471416544854,-0.5301339019279907
380,-0.9036045834905986,-0.46546513804833817,-0.40610320725853427,-0.5273815465546454
381,-0.32999026115150604,-0.21678799749271382,-0.07474718130833563,0.02753154736113943
382,1.591527582237608,-0.31391125302114675,-0.3800809326018015,-0.10169824466568154
383,-0.7197297523290827,-0.4614543455093058,-0.2880053308800962,-0.4779130455412598
384,-0.3287836645965842,-0.21679122616636137,-0.07469620878059006,0.02719025288787734
385,-0.9098237452607049,-0.46538301013532435,-0.4054908311007417,-0.5284398003556021
386,1.8983135947112735,0.7192988656478659,-0.364850682438007,0.10013799139614889
387,-0.18220412501678482,-0.4650485464209955,-0.39814192668880505,-0.499929039004326
388,-0.052833572705974136,-0.46448678472597854,-0.39613692725502236,-0.49942009961431294
389,-0.5992453950913461,-0.4653961967040949,-0.40286499095204253,-0.5388459643116281
390,1.9504626292020684,0.055828051134458656,-0.3724388859459677,-0.08341849161170817
391,-0.7716911090591104,-0.4533031314494484,-0.20038607262791439,-0.42549694738229654
392,-0.8914009667163422,-0.2594545165813879,1.323786334166835,0.2268087401563305
393,-0.04838584307668934,-0.46453182180122427,-0.39582542160014633,-0.4999633102463944
394,-0.8164089102210705,2.5202228039824024,3.742949301249599,0.6419857157623542
395,0.044508318531416076,-0.46409298247955133,-0.39601982462450663,-0.4506031780239606
396,0.26376470268215074,2.3778418587077925,-0.0380180697104199,1.043110491131728
397,-0.9077200598160905,-0.4655206170243737,-0.4056769992365673,-0.5282481087502192
398,-0.9030979685796792,-0.4654381522889329,-0.40579939066252124,-0.5312295713041806
399,2.273497417423257,0.12697564837767822,-0.36720676491170934,0.046897906324917214
400,-0.18137836852589828,-0.46512126421985356,-0.3980000499506547,-0.5001851315002347
401,0.2623610353951834,2.377907871418908,-0.03745092326435893,1.0437263022808871
402,-0.906566156045837,-0.4655558086846215,-0.40638776053160425,-0.5313501751341875
403,-0.32957271155609236,-0.2166205961791706,-0.07469849247544008,0.02668837605770835
404,-0.5319859471002336,-0.4653914405980062,-0.40080106354435774,-0.5385803102883594
405,-0.7245611190806799,-0.4613686065343767,-0.28811609903441726,-0.4791170356380052
406,-0.7268946756426758,-0.46145887201634894,-0.2883665979471779,-0.4790391664911256
407,-0.17198344440867885,-0.46519880576054223,-0.3986295334220159,-0.5006902131829785
408,-0.1863239671681042,4.178712615022677,0.5431175766361978,4.257958851130189
409,-0.8997998290510619,-0.25932937035392345,1.3240660652695586,0.22673786868515378
410,-0.43669735443549484,-0.4653985040870355,-0.3974980662551605,-0.524432587513366
411,-0.33781641825894654,-0.21666826598196146,-0.07434168382223635,0.02603376883713089
412,-0.9048664264178666,-0.4654173597872909,-0.4057531935754797,-0.5317965606107957
413,1.601541850966482,-0.3138041861044697,-0.37977864002522066,-0.1017863176461456
414,-0.31352738428115173,-0.4652363921460718,-0.39903093317748384,-0.5149604530953806
415,-0.6350960933997859,-0.4636143185780246,-0.3503755515379111,-0.46743825762200997
416,-0.5266554800121865,-0.4654231470045135,-0.40151654615400684,-0.5380644140224947
417,-0.5267536256180458,-0.4654666764399004,-0.4008625627466821,-0.5376348639465675
418,-0.5922324889116102,-0.46556049693703405,-0.4024008038649344,-0.5378139527968319
419,-0.9063696477637465,-0.46546110998563095,-0.4061623188975243,-0.5286668818045812
420,0.6399185334980179,-0.39089158170364413,-0.3639061522184937,-0.2803502459003143
421,-0.906832188788236,-0.46543100657680275,-0.4054708120475095,-0.5288888301613806
422,1.8965566979604191,0.7192075781627335,-0.3651592711899273,0.10133059709952319
423,-0.5318815711956242,-0.4654561742610593,-0.4013303758328295,-0.5375873662694205
424,0.6333808309351409,-0.39094242320807215,-0.3635296405852287,-0.28045521243792126
425,-0.8312354983116975,-0.46539051152832517,-0.4047045344176321,-0.5304903379427928
426,-0.6033248856956105,-0.46558193274992016,-0.4030765049546797,-0.5387446026319672
427,-0.7234322771062522,-0.46143667311708436,-0.2876710092847014,-0.4775319632151965
428,-0.8702011349505485,-0.4654058228095843,-0.4060018506265517,-0.5348189667985234
429,-0.8183444812571716,2.5201364946054676,3.7428241397666717,0.6406805555424918
430,-0.3118807405260297,-0.46521640881592835,-0.3990430950577842,-0.5156834965681276
431,-0.6339854894725564,-0.4635925229816796,-0.3506459188674803,-0.46614922281816995
432,-0.1780470168154203,-0.4651821497965364,-0.39833048596808096,-0.49898892002183287
433,-0.7168469332710695,-0.46148654562683905,-0.2881602614467738,-0.47779608421817754
434,2.2770321728614578,0.1268560804959385,-0.367982348895265,0.04646622588253364
435,-0.30340647475835947,-0.46524347800212096,-0.39963766663420336,-0.515174997439866
436,1.9033481896708913,0.719250386588079,-0.3643765059423988,0.10011522899737249
437,1.955214537547448,0.055801554809133846,-0.3724868665182042,-0.08317963753716376
438,1.904263916100202,0.7192906286474228,-0.3649344615353953,0.10065966540705831
439,-0.888493069156096,-0.25935512889561246,1.3237908692799756,0.2270787492693136
440,-0.8211713369212308,-0.2284928580874753,2.77498500782981,0.4700118085299486
441,-0.8326780618565038,-0.4655565552602566,-0.40479887104667234,-0.5306986104527629
442,-0.9139262655577315,-0.465538995761189,-0.4057907754218446,-0.5280052634999232
443,0.317632204320157,-0.45858172755148924,-0.391745947315597,-0.39957967106062026
444,1.5961834963543564,-0.31384615873304933,-0.38040946954297566,-0.10226176667279634
445,2.2802378455928687,0.12679639497028766,-0.36758855782658667,0.04702149767611971
446,0.038113559040628416,-0.4641597004533894,-0.3958695276399375,-0.450586892488919
447,1.5901784901360543,-0.31387983884019405,-0.3801559392863715,-0.10232781609618388
448,-0.5034198674602185,-0.4133924689701584,-0.23115493891503852,0.05143454101764037
449,-0.5002216506802257,-0.41334124769062364,-0.23129573153375718,0.05016671620824009
450,-0.044713302332032565,-0.46464741669579307,-0.39539698698511083,-0.5004736362807417
451,-0.7267123446341555,-0.4615134394615359,-0.28796297161045814,-0.4785355194380448
452,0.315033144029454,-0.45857524057420385,-0.39249080034162115,-0.39940741332146323
453,-0.8175614028804231,-0.22861514077969003,2.7746271364273647,0.46961984529159634
454,-0.04527459454848114,-0.46450037929494975,-0.3957403735041831,-0.49972483699222237
455,-0.8616962724958646,-0.46554177763444476,-0.40629509259598967,-0.5355823954792999
456,0.04229870353664759,-0.46408178874462563,-0.3960834108894519,-0.4508077628397463
457,-0.05454010191897635,-0.4646460803410697,-0.39570950833520946,-0.5000173160270621
458,1.8987195717064285,0.7193356157190754,-0.364853407750261,0.10117088383282523
459,-0.8258246183568048,2.520184959108194,3.7425501483003396,0.6419541276504384
460,-0.04942642347222621,-0.4644990713110048,-0.39622973781771825,-0.5003033675959849
461,-0.8280265542837604,-0.46553881951034215,-0.40491957646867266,-0.5307467158892613
462,-0.5036272861437275,-0.41330838531585007,-0.23125374428470977,0.050082936126712295
463,-0.4961846022560514,-0.41326408559211736,-0.2309373953145528,0.050038364926218264
464,0.2664020515311338,2.377944774159496,-0.037625796986573715,1.0427801668118688
465,-0.043732176438641475,-0.4644538764726964,-0.3958571787780932,-0.4993574137422469
466,-0.0010761658007905255,-0.4649978475320288,-0.39870019024677583,-0.5296162646101388
467,-0.002384179852034231,-0.464845722762373,-0.39866522085834066,-0.5297641414506002
468,2.2786435903639966,0.1269866933015209,-0.367919416312254,0.04748274294608343
469,-0.5253747173981395,-0.465512855477556,-0.4012229401940114,-0.5382975395772359
470,-0.496208271474354,-0.41324434351062195,-0.23164231167879928,0.050866521181932335
471,-0.0010056328300632454,-0.4649372504244751,-0.399008525402006,-0.5305725668640537
472,-0.3386063975487091,-0.21669178851281978,-0.07454570839068034,0.026359189335651127
473,-0.6359683564653812,-0.4635646654824163,-0.35106383550134207,-0.46683297349249936
474,-0.865901382378144,-0.46559570427836094,-0.40577190630136106,-0.535503582915095
475,-0.3337483830114261,-0.21677189167453623,-0.07424566174141506,0.026915780509673106
476,-0.05107432779528448,-0.46445725518674497,-0.39556297621506964,-0.49894359761904356
477,1.9569439454652844,0.05585225121102132,-0.37266661057889955,-0.08485634543419758
478,-0.9109319462187936,-0.4655334901789671,-0.40588259723945325,-0.5288974793494097
479,0.6386086334020312,-0.3907492314861715,-0.36339329842049617,-0.2803453827723703
480,-0.906940198488768,-0.46557998725443794,-0.4056099240762079,-0.5283586808627718
481,-0.6326476616095271,-0.46361396399078303,-0.3511144027747704,-0.467352360845367
482,1.9528257142575225,0.0558289509807689,-0.3718428130527906,-0.08335911664819412
483,-0.18094414766410805,4.178745401990138,0.5424426836632991,4.257909440234823
484,1.598461258981854,-0.31374753345145856,-0.3800145066515553,-0.10275746520989675
485,-0.720405887884299,-0.4614750359030065,-0.28846482279249935,-0.4778118738478597
486,-0.593440981395447,-0.465362966770339,-0.4025936362400207,-0.5372609474527233
487,-0.3078902233870726,-0.46525382088770045,-0.3996139602758068,-0.5151562377779608
488,-0.3310250502592226,-0.21674300023049792,-0.07505281345793748,0.027510445797380826
489,-0.8341384014655165,-0.4653900556210929,-0.40527871149050404,-0.5300285691760694
490,1.8989406764102168,0.719166765208312,-0.3648027130214765,0.10146816762294603
491,-0.3322425569341015,-0.21664781604272576,-0.07461881110172829,0.025953517117345563
492,1.9002784716129104,0.719309331073024,-0.3647735817433175,0.10065791650893083
493,-0.31173014536747273,-0.46523131858624744,-0.39923185741117145,-0.5154951271636108
494,0.04624048903348634,-0.4641758106029526,-0.39537825081830846,-0.4494901704429515
495,-0.5011863746681816,-0.4134516118035481,-0.23162324132084705,0.05164753230737692
496,-0.8354051288856267,-0.4655583930544866,-0.4051217528654811,-0.5312733447860125
497,-0.3320936039644993,-0.21670290128911693,-0.0744933928349083,0.02631114381182859
498,1.946256138088162,0.0558951316116396,-0.3726585262707902,-0.08453513091371552
499,-0.5009396121661048,-0.41324907638273384,-0.23147164397890677,0.05033862452823284
500,-0.6028379934198929,-0.4655435663173841,-0.40312403057776236,-0.5384250675108029
501,-0.8393353928339401,-0.46550697161892196,-0.40524966832502896,-0.5303810266443447
502,-0.8944420709214158,-0.2594592083752097,1.3241956282428413,0.22554418421388558
503,0.2660815794223355,2.3778475647390724,-0.03753786607155123,1.042585607249746
504,0.04381230442472359,-0.46423718302289557,-0.3955914663532988,-0.4499253207358137
505,-0.8224796385302607,2.520199646120755,3.742972135312692,0.6415956473096072
506,-0.900365868761297,-0.25929607222473827,1.324401073954897,0.2266986827620021
507,-0.17108749208555293,-0.46506362389059697,-0.398075140364119,-0.5007258805140149
508,-0.504567633775596,-0.41340500046665424,-0.23112781515170625,0.05155583780838532
509,1.8965919016407242,0.7192686873659927,-0.36520264494122023,0.1006913687606367
510,-0.8178329873371959,-0.22844770141604442,2.774561610993085,0.4694991625694932
511,1.5946447264851007,-0.3138452854300988,-0.37951084244422056,-0.1027858300319019
512,-0.8243712454203248,2.5201078609575713,3.742601928095411,0.6412137971326226
513,0.6331439512434043,-0.3909560755474329,-0.36350698050723074,-0.2790671027254044
514,-0.4977464563121594,-0.41337085067897483,-0.23149867290950352,0.051410460232957665
515,-0.8945500814528918,-0.2592996278643884,1.324318201365214,0.22584924575692006
516,-0.5052941917933276,-0.4134790911169345,-0.23099496341911496,0.05134039123356372
517,-0.8271767065853238,-0.46560678291863705,-0.40457610432205793,-0.5297743048776833
518,-0.19070606655612468,4.178868725088816,0.5429446340835173,4.257764522187692
519,-0.5028037792491862,-0.41347949833819414,-0.23178404642312717,0.05088770818266964
520,-0.04764290124782088,-0.46442981300586916,-0.39598491286224863,-0.500710066365538
521,-0.595685702194464,-0.4655703428474975,-0.4026568882540504,-0.5380800700465539
522,-0.005611830796177702,-0.46481826536558796,-0.39928141860105043,-0.5309312621185168
523,2.217563292112621,0.8068498339326552,-0.2553803399771544,3.149509079100156
524,-0.44233750390538257,-0.4653788333196239,-0.3971509324585547,-0.525163641174476
525,-0.638775197446943,-0.4635543192839618,-0.35040841434847925,-0.4659060003400216
526,1.5978359222695266,-0.31391533398825994,-0.3803720634809425,-0.10249225594967042
527,-0.8279881545052721,-0.4654231294405366,-0.40478452872976955,-0.5305833979987542
528,-0.1826282486004986,-0.46502614866740943,-0.3979899118783814,-0.5003606907587151
529,2.2132404797351013,0.8068404853566395,-0.25563490661174826,3.149615353596785
530,-0.9084043435612568,-0.46556036032493686,-0.4056288426637676,-0.5286170143452485
531,-0.9001307326978127,-0.25945323746359383,1.3244733637780446,0.22549382449816502
532,-0.8928849133364661,-0.2593116340882229,1.3243055662626086,0.22707290913983214
533,-0.5258252160042549,-0.46548826762723655,-0.4007464847655435,-0.5381418274838865
534,-0.3118401915588809,-0.4653189227489029,-0.39900283876633297,-0.5154067107856583
535,-0.3021658167999367,-0.46525859072504444,-0.39903253150540047,-0.5158844279849691
536,-0.5914598988248252,-0.4653630069834214,-0.40319069172800803,-0.5378497732423104
537,-0.8725636698364568,-0.46538901554746875,-0.40615689939000243,-0.5349127661886245
538,2.2850717187089495,0.12683413623579098,-0.3676910185188263,0.047414534279952306
539,0.6401180996677872,-0.3908615211993847,-0.36335372387355264,-0.27986063073902684
540,1.896368915083863,0.7193037122083255,-0.3650405070059848,0.10003958260765565
541,-0.7207145416561593,-0.4614625723154482,-0.2881737195918504,-0.4775274421545152
542,-0.8652291472330554,-0.4653908697357313,-0.4062037141512786,-0.5344427499469661
543,-0.17160035264689788,-0.46512235944235664,-0.3980065333728092,-0.49960436043456186
544,2.2191386033173224,0.8070356041407113,-0.2555894660911124,3.1490079837936613
545,-0.9115215853933393,-0.4655288895176353,-0.4064506994731723,-0.5320007178385687
546,-0.8672667412985837,-0.4655436670686332,-0.4059226322817627,-0.5340928326647534
547,0.26209139672308085,2.378041063201201,-0.03789616375067038,1.043313522106112
548,-0.04303131468895446,-0.46446864601549737,-0.3954165167338221,-0.49999335189177596
549,2.2203754974361063,0.806947655318467,-0.25533033011901307,3.14884077164967
550,-0.43961544309870926,-0.46524424271107195,-0.39765611188303573,-0.5258686796021836
551,-0.17114365131520573,-0.4649839150993241,-0.3980705286686197,-0.5001079297008879
552,-0.9036065512283498,-0.4655439174864535,-0.40585536930751004,-0.5286514187872732
553,-0.8261096477908557,-0.22842857085678378,2.7741567411313954,0.4705114172913663
554,1.905313055928862,0.7193859858315609,-0.3643586002349177,0.10027534881466463
555,-0.30992967287588574,-0.46520517537184786,-0.3988840746646508,-0.5157547101102367
556,2.2834188185549142,0.1269974015612241,-0.3671837330523096,0.04662865152289405
557,-0.8611249311524619,-0.46552126182101994,-0.40621230559417376,-0.53563116385917
558,1.9525220819982676,0.055708379717198254,-0.37187151390538975,-0.08379213221493938
559,-0.7623186348820739,-0.4532017828385806,-0.20052336281343672,-0.42662230550117597
560,-0.32953712633435417,-0.2165810123151029,-0.07430298430013724,0.02717567703074696
561,-0.904833080626515,-0.4653922309357926,-0.40637389718794326,-0.5282345441710403
562,-0.1771328767705739,-0.4649938712685025,-0.3980533610390864,-0.5000395578099133
563,-0.3049709350391372,-0.46516474571384686,-0.3995014694502008,-0.5147133784744244
564,-0.8711557073792222,-0.4654155664040151,-0.4056023363924084,-0.5354751307347092
565,-0.8188294849878434,-0.22842997961530695,2.7748657042587577,0.4705258186772439
566,-0.3081759476067459,-0.46519245122400293,-0.3993418918147716,-0.5150826146601141
567,-0.336265430972722,-0.2165842066227824,-0.07451314906070426,0.027676205896773026
568,-0.4964027474682649,-0.413454636544198,-0.23161207446504312,0.05018958820415839
569,-0.7706513597698336,-0.45326616059786606,-0.2003950511819729,-0.42504041336416243
570,1.9464660647468162,0.0558419656886962,-0.37215940052300234,-0.0839174801370147
571,-0.7256820095254178,-0.46135149170156925,-0.2878184592873451,-0.4791202555870409
572,-0.7673672443154614,-0.4531803546020826,-0.20027114929969295,-0.42515540253308537
573,-0.5267402719713382,-0.4653491457142926,-0.40067234935778806,-0.5388447776200389
574,-0.30863260293260336,-0.4652459249696073,-0.3992254816875642,-0.5142483883542492
575,-0.640969723828053,-0.4635830476766808,-0.350312016958688,-0.4672962428803336
576,1.8966441885715597,0.7193643047978496,-0.36505658468742364,0.10078004056748222
577,-0.33298712683444226,-0.21658749862411747,-0.07475322617897695,0.026036170948360384
578,-0.3335986058238256,-0.21669365760428352,-0.0746168829717197,0.02758824049487115
579,-0.18234749559683094,4.178799471069125,0.5432384892626234,4.258346820560268
580,0.31958512291072294,-0.4587478998711558,-0.39251166549369454,-0.39957697579566037
581,-0.311173838153879,-0.4651656698752524,-0.39891275476554916,-0.5152420877021849
582,-0.831634243868446,-0.4654491051599765,-0.4049898194411855,-0.531080995638632
583,-0.8234376875855415,-0.2284621161824143,2.774181991007726,0.46977207327839143
584,-0.43997038448853565,-0.46524644643527885,-0.3974509633978267,-0.5244802747622291
585,-0.5359673647194823,-0.46537119711029235,-0.40106650361303714,-0.537782913621638
586,1.5913922472894393,-0.3138095258245471,-0.3795934159850692,-0.1017867950921209
587,-0.6333727763265241,-0.4635458008510562,-0.3506992452183516,-0.46681453341694396
588,1.5935799622966582,-0.31375003111228794,-0.3803983776521109,-0.10287177461698527
589,-0.7221101875314794,-0.4615118567302537,-0.28813213557099926,-0.4784738763473904
590,-0.7188157069176839,-0.46143840730138047,-0.2876711253069565,-0.4790400478829933
591,-0.17639026621500378,-0.46509512725625385,-0.3983597952466992,-0.49984133824282617
592,-0.4328592825054158,-0.4652890672629806,-0.3969074278535477,-0.5251848675332246
593,-0.8903695362030447,-0.2594473152046939,1.3238588095654225,0.22665611598442867
594,-0.8705663354889254,-0.4655147966014815,-0.40604303710184625,-0.5346553464084031
595,-0.9105432628509276,-0.4654863446614129,-0.4058953559057926,-0.5280979175003347
596,1.9446513941976256,0.055811524896061164,-0.3724006416068655,-0.08415236702903053
597,-0.81656770226719,2.520069122104455,3.7433228427239804,0.6407479306502459
598,0.036910159300510836,-0.4641234659512111,-0.39585700095416376,-0.45006794885239326
599,1.5956351243972957,-0.3139541779685757,-0.3795536492836305,-0.10234416161182021
600,-0.8974306624036008,-0.2592451799242804,1.324323130156924,0.22638736887368732
601,-0.6035199545428604,-0.4653805975746709,-0.4024058558271598,-0.5385298441291122
602,1.6013581986422656,-0.3138974192284743,-0.38003453144163024,-0.10163781576643177
603,-0.9120802792416615,-0.4653734711024565,-0.4059891050793816,-0.5287840381825478
604,-0.81983248652195,2.5201106372462316,3.743453777560215,0.6420080792559534
605,-0.9059782742477042,-0.4655927495787927,-0.4062092535766432,-0.5275000685643734
606,0.26786624473655385,2.378054993171748,-0.03808550463057942,1.043730862319852
607,-0.81512486942571,2.520102166834234,3.743379013944825,0.6408529224922883
608,0.2621997560941065,2.377858148905978,-0.037821109494638495,1.0434047851510981
609,0.3112208950157218,-0.4586023608026442,-0.39217103015305055,-0.4009054753186138
610,-0.9118357420305391,-0.4654367406998259,-0.4058321636153873,-0.5272099207124704
611,-0.4418624637985305,-0.4652704222917097,-0.39771163140661464,-0.5248318165889734
612,1.8996687006565398,0.7191726264225792,-0.36448205063217726,0.10008369227471789
613,-0.3132746909190648,-0.46532410393098056,-0.39927824557581887,-0.5156567671731408
614,-0.8971199765298059,-0.25934616672061295,1.324315409702562,0.22586902902787107
615,-0.010040585087116631,-0.4648084051583873,-0.3987430731764265,-0.5304132548257994
616,-0.17590066827175282,-0.46509908454326954,-0.39852975243084765,-0.49925849446906284
617,-0.9091984280852556,-0.4655522292171993,-0.40597456171228824,-0.5308570164412487
618,0.6294902622885624,-0.3909350843171818,-0.3634303067261129,-0.279351303165459
619,-0.6411309677584697,-0.46362507138403125,-0.3502994192550319,-0.46716931493719227
620,-0.05292137206919794,-0.46458694688591856,-0.39540934557135365,-0.5002786197473139
621,-0.1787377422157307,4.17888810255036,0.5425121727064037,4.257987205296009
622,-0.904990438331325,-0.46558196093843013,-0.40563220163246994,-0.5276101436655392
623,-0.8247236755163698,2.520131510899888,3.743174815179073,0.6414127896145005
624,-0.3036025788810375,-0.46522635716234984,-0.39958637972815325,-0.5149701448181544
625,-0.7169351958593034,-0.46143782193641186,-0.28806518991451674,-0.4775317975685617
626,-0.9099822371561648,-0.4655654317570226,-0.40589374533188927,-0.5287562567014672
627,0.6353729779812498,-0.39091987089449004,-0.3637139625804365,-0.2794630195845873
628,-0.9119290108919721,-0.46547616521819457,-0.4060434834056748,-0.5281084878881485
629,1.8979348954532633,0.7193247007603571,-0.3648742898419259,0.10142920434559291
630,1.9051900919744964,0.7191875956951049,-0.3651615728475149,0.10147658444194896
631,-0.9035275095544103,-0.4654653995013002,-0.4060525280015813,-0.5287466170223073
632,-0.4981457686765971,-0.4133837847094666,-0.23155745198672945,0.05051422715278302
633,-0.8232540906777477,2.5201586756856815,3.7429520807554617,0.6413233985895472
634,0.035841885905949084,-0.46423735244159564,-0.395436273283535,-0.44962643471462604
635,-0.4976403688452808,-0.41347625360465695,-0.23093820155405714,0.05083382712683538
636,0.6373492961358127,-0.3907716933668074,-0.3638485153470379,-0.27958482086202585
637,2.2220123234521854,0.8069527085168947,-0.2549695073467379,3.1502198419291187
638,-0.6357898951385376,-0.46371888931315985,-0.35100400167625956,-0.4661743277854145
639,-0.8974450461675894,-0.25934119796252153,1.3238851894067685,0.2257142179918049
640,-0.32972980576935323,-0.21666789035456685,-0.07426514832645513,0.027585056001600956
641,0.6309235025322112,-0.39074660187871924,-0.3638271273938253,-0.2806231248191492
642,0.040991322078425096,-0.4640872964377983,-0.39604021303515796,-0.45045215625908847
643,1.9565428692029418,0.05587125704288963,-0.37233526182322957,-0.08441878390998596
644,1.8993637400036696,0.7193086135722225,-0.36434809817533353,0.1006518324601617
645,2.284264870786782,0.12689940240761655,-0.3676560815606264,0.04661134484036812
646,-0.0026154966359157273,-0.4649873578670917,-0.3984771107621664,-0.5308273643644517
647,-0.5318581770673271,-0.4655558790943207,-0.4015700852798371,-0.537941781616681
648,-0.8233040222073138,2.520231123050726,3.7432638893315833,0.6416197112087945
649,0.037716765580256065,-0.46412399126447584,-0.3953946540965055,-0.4504991722163183
650,-0.8994797041013737,-0.25936727697290546,1.324507887419989,0.22652753353543717
651,-0.0017298087447416115,-0.4648451821929364,-0.39911495165833916,-0.5302780621262374
652,-0.04756181240180557,-0.4644681122886025,-0.3961630804724441,-0.5000598698008263
653,0.6377198152735587,-0.3909104594159788,-0.3638459697244039,-0.2806265189966957
654,-0.30468630994917534,-0.4651374772612441,-0.39910475882711477,-0.5148486491426483
655,-0.5060145253556273,-0.4133147380506815,-0.23148248397277135,0.05070910140091245
656,-0.5307740795885862,-0.46542650071239045,-0.40079386231794933,-0.5384022583880594
657,-0.3053543882839414,-0.46518672051688453,-0.39915442706209014,-0.5159254623108471
658,-0.8656787600815345,-0.46546283002455463,-0.4058551190802255,-0.5348565451448701
659,-0.5002712381505067,-0.41327898827143716,-0.2310738327149633,0.0507287959733334
660,-0.05008829449307202,-0.4644251660071504,-0.3956711044499839,-0.4994039216348799
661,-0.8626604642541875,-0.46549478479633216,-0.406372231034605,-0.5345297641489909
662,-0.8909456885117072,-0.25938973287780576,1.3244419971968275,0.22722504963592724
663,-0.72313805652586,-0.46155476997810896,-0.288451086208962,-0.4791230466592245
664,0.04212293333160504,-0.464153826315427,-0.39586576065024764,-0.45046622541506876
665,-0.762482882335505,-0.4532323939255123,-0.20011464505906168,-0.42586105077474606
666,-0.04303173073952504,-0.4644348892362413,-0.39560955925721814,-0.5006248651446911
667,0.2659563758643298,2.377993918133802,-0.037745773397317904,1.0421998078452228
668,-0.8641837619536793,-0.46552227488895304,-0.40634350295656296,-0.5342619364469915
669,-0.18915379706007404,4.178699084294579,0.542515766477337,4.257295330708699
670,-0.8154098772352927,2.5202078014406815,3.7427153976914505,0.641702254286359
671,-0.3034561951382275,-0.46525487914242447,-0.39932192249317994,-0.5153638194932849
672,1.9519229833854217,0.055717886956756474,-0.37248468111737326,-0.08320028845324154
673,-0.9100169924173204,-0.46554164660478814,-0.40560431745501946,-0.5286039295664626
674,0.31369927163352374,-0.45876207346392955,-0.39211522526468223,-0.39963130358865817
675,-0.18159441404115376,-0.4651360388026686,-0.3983729317646411,-0.5005661523386303
676,2.2185541168831135,0.8069838982823775,-0.2554164275779997,3.1499816273994794
677,-0.1843958947299044,4.178833724720853,0.5431671410105184,4.258137197325944
678,-0.5026705402618012,-0.4133239500338224,-0.23136612792380856,0.05113430446829035
679,0.6360982705129239,-0.3909059296918398,-0.3639504133245145,-0.27940722425640174
680,0.00031469497494244667,-0.4649744544035674,-0.398838148439122,-0.5306849674502591
681,0.2721881886174323,2.3779094843310427,-0.03767616823670109,1.043321769247848
682,-0.17371329755050915,-0.4650482034075375,-0.3984380435103298,-0.4997740913298771
683,0.30727609180781057,-0.45862851998801074,-0.3917918869791535,-0.4005883973579618
684,-0.000337408443599964,-0.46478111553528295,-0.399097999790351,-0.5309236078686244
685,-0.8611424472723261,-0.46547875479827805,-0.40565706901787957,-0.5345912183559124
